C3,C4,C5,C6,C7,C8,Pressure,C3_vap,C4_vap,C5_vap,C6_vap,C7_vap,C8_vap
0.0672,0.0276,0.2787,0.0506,0.4455,0.1304,19.4368,0.2010,0.0542,0.3697,0.0442,0.2755,0.0554
0.2652,0.1463,0.3550,0.0449,0.1205,0.0681,15.0520,0.6059,0.1611,0.1981,0.0121,0.0178,0.0051
0.0265,0.1324,0.0014,0.1260,0.1069,0.6068,14.2810,0.1123,0.3540,0.0024,0.1428,0.0809,0.3075
0.1295,0.0739,0.0670,0.2462,0.0224,0.4610,8.4903,0.5755,0.1551,0.0706,0.1287,0.0060,0.0641
0.2884,0.2526,0.0741,0.1061,0.1282,0.1506,10.2741,0.6826,0.2475,0.0337,0.0194,0.0111,0.0058
0.0668,0.0317,0.0789,0.4634,0.3190,0.0402,15.1099,0.2396,0.0686,0.1090,0.3938,0.1745,0.0145
0.2383,0.0130,0.0099,0.3379,0.2553,0.1456,1.3006,0.9579,0.0124,0.0027,0.0217,0.0045,0.0007
0.5970,0.1363,0.0609,0.0168,0.0516,0.1374,18.1426,0.8751,0.0919,0.0212,0.0025,0.0040,0.0051
0.2357,0.3148,0.0341,0.0953,0.2473,0.0728,18.4830,0.5204,0.3662,0.0229,0.0326,0.0497,0.0082
0.3373,0.0449,0.2199,0.0229,0.1087,0.2663,17.1498,0.7665,0.0513,0.1326,0.0070,0.0185,0.0241
0.0431,0.1137,0.0953,0.1577,0.3777,0.2125,11.3474,0.1935,0.2842,0.1398,0.1296,0.1891,0.0637
0.0192,0.7028,0.0142,0.0608,0.0370,0.1660,18.8294,0.0434,0.8853,0.0109,0.0255,0.0096,0.0253
0.0265,0.1508,0.0984,0.0037,0.3885,0.3321,9.1231,0.1395,0.4216,0.1537,0.0031,0.1900,0.0921
0.1021,0.1320,0.0740,0.2207,0.0381,0.4331,2.9850,0.5906,0.2666,0.0570,0.0626,0.0042,0.0189
0.0403,0.0508,0.1095,0.1671,0.2089,0.4234,1.9810,0.4302,0.2006,0.1713,0.1009,0.0528,0.0442
0.1486,0.1066,0.3845,0.1888,0.0376,0.1339,6.3412,0.5540,0.1559,0.2325,0.0469,0.0042,0.0064
0.0510,0.0467,0.4149,0.0757,0.2725,0.1392,2.6003,0.3828,0.1252,0.4134,0.0277,0.0425,0.0084
0.1636,0.0042,0.1219,0.4715,0.0121,0.2267,18.0077,0.4818,0.0073,0.1315,0.3141,0.0050,0.0604
0.0614,0.1053,0.0480,0.4814,0.2812,0.0227,17.6995,0.1894,0.2028,0.0610,0.3884,0.1502,0.0082
0.0750,0.3771,0.1100,0.1187,0.1191,0.2001,8.0278,0.2679,0.5814,0.0804,0.0373,0.0184,0.0145
0.3591,0.2531,0.1206,0.2394,0.0135,0.0143,18.7336,0.6489,0.2287,0.0603,0.0593,0.0018,0.0010
0.0910,0.1412,0.1103,0.1553,0.2744,0.2278,2.6125,0.5512,0.2884,0.0838,0.0400,0.0278,0.0087
0.5644,0.1213,0.0455,0.0763,0.1659,0.0266,3.4750,0.9376,0.0520,0.0063,0.0024,0.0016,0.0001
0.2011,0.2929,0.0028,0.1795,0.2503,0.0734,17.5938,0.4861,0.3758,0.0021,0.0696,0.0568,0.0096
0.5753,0.0320,0.0432,0.1742,0.1213,0.0540,9.9065,0.9484,0.0194,0.0112,0.0157,0.0045,0.0008
0.1158,0.2750,0.0397,0.1884,0.2278,0.1533,10.7813,0.3889,0.4395,0.0330,0.0742,0.0477,0.0167
0.2058,0.0935,0.0006,0.6629,0.0092,0.0280,18.6939,0.5184,0.1329,0.0005,0.3400,0.0028,0.0054
0.1000,0.0067,0.1669,0.3834,0.2825,0.0605,12.4206,0.3894,0.0142,0.2046,0.2627,0.1144,0.0146
0.1148,0.0808,0.1810,0.3110,0.2706,0.0418,17.3295,0.3420,0.1413,0.1956,0.2000,0.1104,0.0108
0.0160,0.0397,0.3979,0.1674,0.3581,0.0209,11.9809,0.0659,0.0920,0.5360,0.1287,0.1714,0.0060
0.0508,0.1211,0.5518,0.0171,0.1739,0.0853,15.5365,0.1554,0.2090,0.5456,0.0097,0.0624,0.0180
0.2026,0.0402,0.0260,0.3774,0.2021,0.1517,12.3263,0.6710,0.0662,0.0231,0.1703,0.0491,0.0204
0.0479,0.7744,0.0258,0.0498,0.0225,0.0796,10.0232,0.1214,0.8468,0.0142,0.0110,0.0025,0.0041
0.1775,0.0324,0.0148,0.0318,0.6041,0.1394,12.8409,0.6631,0.0644,0.0167,0.0186,0.2097,0.0276
0.0122,0.0678,0.0560,0.0031,0.5413,0.3196,5.7148,0.0997,0.2853,0.1280,0.0036,0.3644,0.1190
0.0085,0.1395,0.2251,0.1073,0.0334,0.4862,15.5753,0.0314,0.3196,0.3293,0.1007,0.0208,0.1982
0.0684,0.0407,0.1695,0.3777,0.0718,0.2719,9.4699,0.3220,0.0985,0.2226,0.2681,0.0282,0.0606
0.0978,0.0241,0.1261,0.5788,0.0914,0.0818,12.0078,0.3746,0.0492,0.1468,0.3775,0.0338,0.0180
0.2414,0.0126,0.0389,0.1158,0.1552,0.4361,9.1175,0.8507,0.0197,0.0290,0.0394,0.0259,0.0353
0.1579,0.5108,0.0193,0.0917,0.0178,0.2025,3.4238,0.4933,0.4875,0.0067,0.0093,0.0007,0.0025
0.2649,0.0278,0.1223,0.0531,0.4757,0.0562,7.9548,0.8319,0.0354,0.0690,0.0116,0.0494,0.0026
0.1972,0.1369,0.2184,0.1556,0.0851,0.2068,3.6086,0.7209,0.1603,0.0899,0.0210,0.0043,0.0037
0.0400,0.5895,0.1103,0.0663,0.1852,0.0087,8.5151,0.1227,0.7677,0.0691,0.0167,0.0233,0.0005
0.1911,0.5864,0.0622,0.0178,0.1142,0.0283,17.6928,0.3679,0.5730,0.0346,0.0047,0.0175,0.0023
0.1867,0.4578,0.1871,0.0767,0.0538,0.0379,11.1893,0.4313,0.4564,0.0899,0.0153,0.0054,0.0017
0.0243,0.3439,0.0383,0.2272,0.3513,0.0150,5.9883,0.1154,0.6906,0.0365,0.0892,0.0670,0.0014
0.1307,0.1455,0.1116,0.0914,0.0645,0.4563,9.7970,0.5082,0.2707,0.1051,0.0425,0.0158,0.0577
0.3079,0.0361,0.1809,0.2238,0.1808,0.0705,6.2407,0.8521,0.0354,0.0700,0.0308,0.0102,0.0016
0.3106,0.1295,0.2290,0.2039,0.0482,0.0788,8.1572,0.7571,0.1195,0.0882,0.0300,0.0031,0.0021
0.1788,0.3700,0.1696,0.0005,0.2279,0.0532,16.7524,0.4077,0.4335,0.1103,0.0002,0.0429,0.0054
0.1467,0.1031,0.2221,0.2560,0.0279,0.2442,4.6837,0.6257,0.1616,0.1381,0.0617,0.0028,0.0100
0.1433,0.0487,0.2785,0.0485,0.4289,0.0521,1.9401,0.7606,0.0750,0.1356,0.0066,0.0213,0.0008
0.0001,0.0415,0.4662,0.0935,0.2027,0.1960,8.5004,0.0005,0.1133,0.6742,0.0725,0.0910,0.0485
0.1740,0.0142,0.4165,0.2030,0.0032,0.1891,12.6166,0.5439,0.0219,0.3278,0.0832,0.0007,0.0224
0.0206,0.0171,0.1551,0.4897,0.0612,0.2563,10.9208,0.0974,0.0462,0.2508,0.4754,0.0360,0.0942
0.0538,0.1418,0.0433,0.3521,0.1089,0.3001,15.4750,0.1905,0.3010,0.0580,0.2911,0.0572,0.1023
0.2727,0.2435,0.0030,0.0131,0.0680,0.3997,13.3181,0.6761,0.2811,0.0018,0.0036,0.0096,0.0280
0.1341,0.1116,0.5058,0.0844,0.0727,0.0914,13.7869,0.3885,0.1640,0.3861,0.0337,0.0166,0.0111
0.0203,0.0264,0.0132,0.7325,0.0587,0.1489,19.3729,0.0579,0.0521,0.0188,0.7476,0.0428,0.0809
0.0243,0.3030,0.1398,0.0139,0.3380,0.1810,15.0462,0.0807,0.5723,0.1584,0.0089,0.1359,0.0438
0.0101,0.2180,0.1408,0.3824,0.1067,0.1420,2.7842,0.0742,0.5852,0.1530,0.1591,0.0183,0.0103
0.3047,0.5555,0.0345,0.0614,0.0242,0.0197,7.8824,0.5931,0.3888,0.0106,0.0061,0.0010,0.0003
0.0002,0.0146,0.1070,0.2198,0.6322,0.0262,19.5802,0.0006,0.0301,0.1653,0.2456,0.5414,0.0170
0.3118,0.2028,0.0850,0.2558,0.1081,0.0365,5.8461,0.7704,0.1690,0.0279,0.0276,0.0045,0.0006
0.0896,0.1510,0.2052,0.1390,0.1052,0.3100,1.3256,0.5846,0.2719,0.1115,0.0217,0.0054,0.0049
0.3638,0.1392,0.1303,0.0548,0.0027,0.3092,8.0827,0.8237,0.1173,0.0451,0.0071,0.0001,0.0067
0.3973,0.3111,0.0995,0.0990,0.0813,0.0118,8.6431,0.7450,0.2125,0.0291,0.0098,0.0034,0.0002
0.0228,0.1499,0.2553,0.0192,0.4980,0.0548,13.2037,0.0871,0.3256,0.3293,0.0139,0.2289,0.0151
0.0044,0.0269,0.2752,0.3933,0.0843,0.2159,15.4115,0.0157,0.0604,0.4019,0.3757,0.0536,0.0926
0.1147,0.0351,0.0974,0.3200,0.3144,0.1184,14.9655,0.4029,0.0711,0.1202,0.2312,0.1413,0.0333
0.0390,0.1434,0.0595,0.4219,0.1054,0.2308,17.7429,0.1231,0.2860,0.0786,0.3623,0.0602,0.0898
0.0548,0.2204,0.2031,0.1609,0.3380,0.0228,18.9665,0.1513,0.3710,0.2187,0.1054,0.1472,0.0064
0.1663,0.0573,0.0523,0.2331,0.3104,0.1806,17.9090,0.5050,0.1026,0.0583,0.1548,0.1309,0.0483
0.1117,0.1189,0.1740,0.3763,0.1128,0.1063,19.2909,0.3035,0.1953,0.1815,0.2438,0.0471,0.0289
0.3450,0.1434,0.1916,0.1997,0.0102,0.1101,7.8990,0.7860,0.1200,0.0658,0.0253,0.0005,0.0023
0.1215,0.1002,0.0916,0.2869,0.3752,0.0246,7.1433,0.5332,0.1919,0.0840,0.1146,0.0739,0.0024
0.0365,0.3030,0.0219,0.0961,0.2834,0.2591,10.0315,0.1518,0.6340,0.0248,0.0546,0.0900,0.0448
0.2215,0.1325,0.2937,0.0141,0.2120,0.1262,5.6035,0.7023,0.1502,0.1282,0.0022,0.0139,0.0032
0.0257,0.2500,0.5005,0.0633,0.1104,0.0501,18.4331,0.0666,0.3829,0.4639,0.0352,0.0401,0.0112
0.0403,0.0049,0.2224,0.5907,0.0374,0.1043,6.6568,0.2314,0.0134,0.3065,0.4152,0.0134,0.0201
0.0466,0.2278,0.1994,0.0302,0.2447,0.2513,14.7818,0.1582,0.4373,0.2263,0.0195,0.0983,0.0604
0.2003,0.1704,0.1234,0.2214,0.1079,0.1766,17.6941,0.5121,0.2363,0.0989,0.0978,0.0281,0.0269
0.1346,0.0036,0.1711,0.2076,0.4555,0.0276,18.9328,0.3992,0.0066,0.2043,0.1539,0.2268,0.0091
0.6204,0.0291,0.0549,0.0147,0.1436,0.1373,18.7751,0.9394,0.0205,0.0200,0.0024,0.0121,0.0056
0.0588,0.6010,0.0391,0.0760,0.0497,0.1754,13.2565,0.1541,0.7682,0.0271,0.0250,0.0090,0.0166
0.2826,0.1567,0.4541,0.0099,0.0797,0.0170,18.1648,0.5712,0.1622,0.2493,0.0028,0.0130,0.0015
0.4632,0.1023,0.0341,0.1371,0.2610,0.0023,14.7704,0.8559,0.0838,0.0140,0.0236,0.0226,0.0001
0.4297,0.0224,0.0098,0.4865,0.0168,0.0348,9.7769,0.9055,0.0183,0.0036,0.0706,0.0010,0.0009
0.1854,0.2738,0.1564,0.0753,0.0948,0.2143,5.7889,0.5863,0.3155,0.0727,0.0127,0.0068,0.0060
0.2353,0.0866,0.0782,0.1480,0.2041,0.2478,12.9890,0.6954,0.1246,0.0588,0.0547,0.0405,0.0260
0.2711,0.1318,0.0818,0.1918,0.0205,0.3030,6.9452,0.7770,0.1422,0.0368,0.0333,0.0015,0.0092
0.0063,0.2152,0.2647,0.0624,0.0860,0.3654,4.1253,0.0409,0.5709,0.3021,0.0302,0.0194,0.0364
0.2871,0.1594,0.1251,0.0702,0.3573,0.0009,17.9298,0.6434,0.1849,0.0812,0.0228,0.0676,0.0001
0.3285,0.0080,0.0909,0.4597,0.0075,0.1054,19.7833,0.7307,0.0096,0.0635,0.1804,0.0017,0.0141
0.0345,0.3794,0.2799,0.0709,0.1406,0.0947,17.8048,0.0896,0.5624,0.2487,0.0360,0.0450,0.0182
0.2410,0.1710,0.0239,0.2066,0.1221,0.2354,14.1536,0.6430,0.2235,0.0166,0.0711,0.0225,0.0232
0.0736,0.3443,0.2623,0.0491,0.2100,0.0607,16.2854,0.1960,0.4978,0.2178,0.0219,0.0570,0.0094
0.1522,0.0296,0.3935,0.2019,0.1257,0.0971,8.6470,0.5584,0.0480,0.2945,0.0695,0.0216,0.0080
0.0686,0.0539,0.2014,0.1884,0.4631,0.0246,7.6767,0.3498,0.1318,0.2516,0.1126,0.1501,0.0042
0.1546,0.1715,0.0183,0.0699,0.1553,0.4304,12.3696,0.5376,0.3031,0.0175,0.0345,0.0427,0.0647
0.1916,0.0756,0.1883,0.0516,0.3842,0.1087,5.4942,0.7296,0.1083,0.1102,0.0111,0.0366,0.0042
0.0485,0.2444,0.2567,0.3513,0.0245,0.0746,7.0436,0.2027,0.4395,0.2148,0.1321,0.0044,0.0065
0.0496,0.5489,0.0088,0.2370,0.0665,0.0892,1.5421,0.2447,0.7218,0.0038,0.0263,0.0024,0.0010
0.3792,0.1014,0.2022,0.1506,0.0150,0.1516,17.8350,0.7467,0.0983,0.1035,0.0384,0.0021,0.0110
0.1417,0.3104,0.0849,0.0597,0.1089,0.2944,14.0237,0.4040,0.4469,0.0663,0.0236,0.0241,0.0352
0.2161,0.3085,0.1905,0.1069,0.1292,0.0488,2.5916,0.6737,0.2633,0.0519,0.0076,0.0031,0.0004
0.2326,0.3036,0.0285,0.0191,0.0475,0.3687,1.2141,0.7663,0.2255,0.0057,0.0008,0.0006,0.0011
0.0125,0.2654,0.2507,0.2824,0.0800,0.1090,13.6353,0.0415,0.4812,0.2617,0.1653,0.0279,0.0224
0.0126,0.2593,0.0362,0.2668,0.4153,0.0098,2.6956,0.0929,0.6935,0.0399,0.1042,0.0688,0.0007
0.0232,0.0097,0.5257,0.0954,0.0179,0.3281,13.5176,0.0900,0.0219,0.6985,0.0774,0.0092,0.1030
0.1436,0.2107,0.2152,0.3235,0.0020,0.1050,10.1840,0.4459,0.2950,0.1471,0.1034,0.0003,0.0083
0.0108,0.0403,0.0078,0.6506,0.0055,0.2850,1.7530,0.1444,0.2054,0.0167,0.5842,0.0020,0.0473
0.0207,0.1731,0.5558,0.1400,0.0942,0.0162,7.1995,0.0911,0.3375,0.4929,0.0572,0.0197,0.0016
0.0490,0.1326,0.5621,0.0917,0.0244,0.1402,15.4997,0.1480,0.2242,0.5397,0.0513,0.0084,0.0284
0.2263,0.1541,0.1548,0.3047,0.0502,0.1099,12.5567,0.6031,0.1914,0.0974,0.0916,0.0077,0.0087
0.1838,0.0106,0.5065,0.0559,0.1781,0.0651,2.8229,0.7705,0.0134,0.2001,0.0069,0.0082,0.0010
0.0630,0.0747,0.3327,0.2088,0.1048,0.2160,11.0328,0.2547,0.1574,0.3791,0.1290,0.0370,0.0428
0.0239,0.0786,0.0823,0.2415,0.2360,0.3377,2.4159,0.2478,0.3202,0.1422,0.1701,0.0734,0.0464
0.0556,0.1584,0.1344,0.1619,0.3589,0.1308,8.4499,0.2594,0.3582,0.1578,0.0921,0.1111,0.0214
0.1630,0.0937,0.3505,0.2515,0.0385,0.1028,17.5273,0.4259,0.1353,0.2909,0.1195,0.0110,0.0174
0.0599,0.1772,0.0822,0.1424,0.0710,0.4673,5.9407,0.3273,0.4282,0.0938,0.0746,0.0182,0.0580
0.1268,0.0207,0.0003,0.4985,0.1028,0.2509,10.6872,0.5363,0.0453,0.0004,0.3282,0.0372,0.0526
0.5707,0.1485,0.0221,0.0705,0.1443,0.0439,14.2945,0.8787,0.0961,0.0070,0.0086,0.0084,0.0011
0.0177,0.3695,0.0001,0.2475,0.3234,0.0418,9.1846,0.0716,0.7173,0.0001,0.1205,0.0847,0.0058
0.0079,0.0180,0.3061,0.0671,0.2817,0.3192,13.5369,0.0332,0.0469,0.5068,0.0702,0.1971,0.1457
0.0303,0.0736,0.0935,0.5369,0.1319,0.1338,11.9674,0.1274,0.1754,0.1340,0.4536,0.0670,0.0425
0.1777,0.1892,0.1923,0.0037,0.2173,0.2198,6.3174,0.6119,0.2513,0.1066,0.0008,0.0207,0.0087
0.3239,0.0361,0.1010,0.2864,0.2452,0.0074,7.3809,0.8618,0.0358,0.0422,0.0440,0.0160,0.0002
0.1776,0.0849,0.0441,0.1431,0.3007,0.2496,3.5623,0.7884,0.1283,0.0253,0.0278,0.0230,0.0073
0.0393,0.1414,0.2994,0.3663,0.1496,0.0040,14.6125,0.1277,0.2590,0.3245,0.2304,0.0575,0.0009
0.1964,0.2778,0.0597,0.1790,0.1860,0.1011,1.7514,0.7115,0.2553,0.0167,0.0121,0.0039,0.0006
0.0482,0.3184,0.1251,0.3317,0.1451,0.0315,14.4839,0.1456,0.5172,0.1179,0.1701,0.0437,0.0056
0.5726,0.0165,0.2350,0.0015,0.1344,0.0400,13.4319,0.9114,0.0108,0.0694,0.0002,0.0074,0.0009
0.2735,0.0515,0.1369,0.1166,0.1212,0.3003,7.9196,0.8193,0.0616,0.0707,0.0245,0.0115,0.0124
0.0252,0.0707,0.0205,0.2968,0.2478,0.3390,6.6811,0.1719,0.2470,0.0390,0.2977,0.1380,0.1064
0.0846,0.1125,0.0448,0.2588,0.3552,0.1441,15.1185,0.2998,0.2333,0.0576,0.1958,0.1700,0.0435
0.3247,0.1596,0.1040,0.0740,0.1818,0.1559,7.8429,0.7894,0.1456,0.0398,0.0103,0.0110,0.0038
0.4988,0.3532,0.0103,0.0924,0.0438,0.0015,6.0513,0.8130,0.1791,0.0021,0.0050,0.0009,0.0000
0.1752,0.3991,0.0057,0.1400,0.1207,0.1593,3.4871,0.5718,0.4036,0.0021,0.0154,0.0049,0.0022
0.0628,0.2010,0.1933,0.2773,0.2172,0.0484,1.1007,0.4526,0.3827,0.1108,0.0426,0.0106,0.0007
0.2712,0.3602,0.1227,0.0177,0.0179,0.2103,7.4760,0.6367,0.3114,0.0442,0.0023,0.0010,0.0045
0.1972,0.4996,0.0167,0.2330,0.0182,0.0353,14.6953,0.4206,0.5062,0.0092,0.0591,0.0024,0.0025
0.1316,0.1276,0.4991,0.1354,0.0683,0.0380,10.2065,0.4186,0.1845,0.3391,0.0433,0.0114,0.0031
0.3570,0.3501,0.0548,0.1098,0.0766,0.0517,16.0681,0.6472,0.2959,0.0244,0.0218,0.0080,0.0027
0.1745,0.0508,0.4321,0.2945,0.0128,0.0353,14.0421,0.4882,0.0716,0.3186,0.1147,0.0028,0.0041
0.0313,0.0593,0.2173,0.0981,0.3824,0.2116,4.6435,0.2300,0.1944,0.3356,0.0683,0.1353,0.0363
0.0317,0.1038,0.1109,0.3509,0.0597,0.3430,18.8302,0.0981,0.2123,0.1553,0.3351,0.0395,0.1598
0.1760,0.3352,0.1874,0.1495,0.0205,0.1314,18.5884,0.3924,0.4017,0.1292,0.0557,0.0045,0.0166
0.0208,0.0587,0.2188,0.3149,0.0697,0.3171,15.3954,0.0758,0.1332,0.3195,0.2970,0.0434,0.1313
0.0248,0.0340,0.3219,0.1706,0.1840,0.2647,17.6662,0.0805,0.0717,0.4519,0.1595,0.1192,0.1173
0.0028,0.0207,0.1019,0.7261,0.1084,0.0401,10.0373,0.0136,0.0561,0.1647,0.6908,0.0607,0.0141
0.1833,0.1633,0.3188,0.0056,0.0147,0.3143,8.5595,0.5777,0.2163,0.1859,0.0014,0.0018,0.0169
0.0163,0.0876,0.1489,0.1644,0.0208,0.5620,11.2743,0.0798,0.2502,0.2564,0.1720,0.0135,0.2280
0.2103,0.0043,0.3731,0.1754,0.1870,0.0499,4.0596,0.7911,0.0054,0.1649,0.0264,0.0111,0.0011
0.3357,0.0641,0.1975,0.0613,0.1458,0.1956,19.6065,0.7282,0.0736,0.1266,0.0209,0.0290,0.0218
0.2352,0.0990,0.2278,0.1074,0.3151,0.0155,4.6663,0.7666,0.1086,0.0931,0.0143,0.0170,0.0003
0.0128,0.0565,0.4621,0.0289,0.4226,0.0171,19.0108,0.0369,0.1063,0.5796,0.0237,0.2467,0.0068
0.0519,0.6250,0.2549,0.0318,0.0221,0.0143,13.2519,0.1232,0.7112,0.1523,0.0088,0.0034,0.0011
0.5715,0.1228,0.0820,0.1130,0.0737,0.0370,8.3597,0.9047,0.0668,0.0182,0.0079,0.0021,0.0004
0.1020,0.3770,0.1893,0.2596,0.0696,0.0025,12.1404,0.2817,0.4935,0.1288,0.0839,0.0119,0.0002
0.0244,0.0250,0.0294,0.5113,0.2980,0.1119,10.3656,0.1226,0.0718,0.0513,0.5240,0.1863,0.0441
0.0669,0.0270,0.0475,0.5486,0.0072,0.3028,16.0943,0.2343,0.0590,0.0678,0.5103,0.0044,0.1242
0.0192,0.1064,0.2176,0.0704,0.1385,0.4479,2.8183,0.1715,0.3759,0.3195,0.0427,0.0378,0.0527
0.0754,0.1190,0.0993,0.1818,0.1561,0.3684,4.0902,0.4639,0.2914,0.1043,0.0787,0.0302,0.0315
0.0215,0.5802,0.0424,0.2443,0.0009,0.1107,3.9822,0.0888,0.8334,0.0249,0.0493,0.0001,0.0036
0.0162,0.1781,0.2775,0.1655,0.0888,0.2739,7.3780,0.0817,0.4245,0.3279,0.0960,0.0271,0.0428
0.3187,0.0486,0.1830,0.2209,0.1392,0.0896,6.3094,0.8490,0.0456,0.0673,0.0288,0.0073,0.0018
0.0160,0.2524,0.0461,0.0041,0.3935,0.2879,7.2215,0.0868,0.6592,0.0621,0.0026,0.1372,0.0521
0.0189,0.0616,0.5517,0.1307,0.0115,0.2256,16.1266,0.0611,0.1195,0.6494,0.0964,0.0055,0.0681
0.0577,0.4421,0.1670,0.1906,0.1119,0.0307,13.7013,0.1587,0.6135,0.1273,0.0728,0.0241,0.0036
0.3065,0.4344,0.0055,0.0660,0.0855,0.1021,17.7018,0.5679,0.3957,0.0028,0.0156,0.0111,0.0069
0.0196,0.0356,0.0162,0.3360,0.3026,0.2900,15.3795,0.0750,0.0900,0.0282,0.3933,0.2468,0.1667
0.0770,0.6527,0.1515,0.0774,0.0277,0.0137,13.3468,0.1767,0.7104,0.0876,0.0203,0.0040,0.0010
0.2179,0.0282,0.6784,0.0249,0.0451,0.0055,4.7079,0.7174,0.0308,0.2462,0.0031,0.0023,0.0001
0.2767,0.0582,0.3985,0.0146,0.2046,0.0474,7.5021,0.7569,0.0603,0.1649,0.0023,0.0144,0.0013
0.1634,0.0756,0.1171,0.5150,0.0430,0.0859,18.3861,0.4404,0.1177,0.1120,0.2958,0.0151,0.0191
0.3014,0.2634,0.1480,0.1804,0.0780,0.0288,18.0912,0.5937,0.2617,0.0811,0.0492,0.0119,0.0024
0.1440,0.3742,0.0059,0.1733,0.1335,0.1691,10.7620,0.4186,0.4930,0.0039,0.0516,0.0202,0.0127
0.0287,0.0605,0.4368,0.2766,0.0058,0.1916,8.7917,0.1336,0.1399,0.5166,0.1728,0.0020,0.0352
0.1311,0.1925,0.1736,0.1379,0.1568,0.2081,14.5419,0.3971,0.3072,0.1546,0.0655,0.0432,0.0324
0.2013,0.3837,0.0732,0.0954,0.1846,0.0618,12.0428,0.4906,0.4202,0.0403,0.0227,0.0226,0.0037
0.3338,0.3583,0.1241,0.0095,0.0354,0.1389,11.7505,0.6523,0.2918,0.0474,0.0014,0.0026,0.0044
0.1572,0.1826,0.0619,0.3611,0.0791,0.1581,15.2110,0.4528,0.2779,0.0537,0.1698,0.0212,0.0246
0.2616,0.0692,0.0135,0.3550,0.1070,0.1937,8.7586,0.7935,0.0874,0.0079,0.0887,0.0122,0.0104
0.0807,0.2020,0.1770,0.0162,0.1384,0.3857,10.0264,0.3221,0.3960,0.1793,0.0082,0.0384,0.0561
0.1514,0.0506,0.4224,0.1378,0.0533,0.1845,7.5967,0.5665,0.0799,0.2914,0.0421,0.0078,0.0123
0.0095,0.0962,0.3408,0.0709,0.3175,0.1651,3.5749,0.0741,0.3082,0.4694,0.0408,0.0873,0.0202
0.2687,0.1217,0.0804,0.1219,0.2302,0.1771,14.6738,0.6937,0.1543,0.0540,0.0400,0.0412,0.0168
0.2002,0.0604,0.1751,0.3831,0.0242,0.1570,11.7465,0.6176,0.0885,0.1308,0.1426,0.0046,0.0159
0.0135,0.0364,0.0690,0.3095,0.3810,0.1906,2.0368,0.1759,0.1892,0.1557,0.2853,0.1581,0.0358
0.1932,0.0387,0.0226,0.3518,0.2344,0.1593,15.9942,0.5975,0.0663,0.0229,0.2010,0.0796,0.0328
0.1672,0.0017,0.1545,0.5212,0.0736,0.0818,16.4733,0.4956,0.0028,0.1536,0.3046,0.0256,0.0177
0.0184,0.1552,0.1185,0.1079,0.1690,0.4310,15.9766,0.0673,0.3571,0.1776,0.1038,0.1091,0.1851
0.0237,0.4037,0.4482,0.0126,0.0647,0.0471,15.6497,0.0615,0.5623,0.3478,0.0053,0.0164,0.0067
0.3758,0.2278,0.0884,0.0678,0.0861,0.1541,14.0180,0.7363,0.1983,0.0380,0.0126,0.0080,0.0068
0.4229,0.0763,0.1040,0.2318,0.0704,0.0946,12.2818,0.8478,0.0642,0.0410,0.0382,0.0054,0.0033
0.2251,0.1400,0.0136,0.3735,0.1889,0.0589,1.8626,0.8298,0.1331,0.0040,0.0284,0.0043,0.0004
0.2283,0.1620,0.0553,0.2589,0.2454,0.0501,8.5352,0.6817,0.1988,0.0313,0.0595,0.0262,0.0025
0.1994,0.1125,0.3659,0.1528,0.1236,0.0458,2.2340,0.7554,0.1159,0.1118,0.0129,0.0035,0.0004
0.0287,0.1327,0.1572,0.1945,0.3691,0.1178,11.1579,0.1248,0.3151,0.2153,0.1464,0.1670,0.0314
0.0019,0.2667,0.1105,0.0718,0.4450,0.1041,14.9264,0.0067,0.5512,0.1419,0.0536,0.2152,0.0315
0.1630,0.0952,0.0453,0.0268,0.0669,0.6028,4.8010,0.7503,0.1686,0.0331,0.0078,0.0084,0.0317
0.2556,0.1708,0.0124,0.0266,0.0263,0.5083,11.2064,0.7261,0.2193,0.0078,0.0077,0.0038,0.0355
0.1607,0.4727,0.1330,0.0509,0.0860,0.0967,11.6067,0.3904,0.5111,0.0713,0.0117,0.0101,0.0054
0.3331,0.2332,0.1022,0.0605,0.2033,0.0677,12.5358,0.7067,0.2148,0.0456,0.0112,0.0188,0.0029
0.1634,0.1725,0.1020,0.2041,0.1036,0.2544,14.8316,0.4836,0.2676,0.0884,0.0947,0.0274,0.0382
0.0279,0.4349,0.0613,0.0020,0.2437,0.2302,15.9649,0.0833,0.7256,0.0610,0.0011,0.0827,0.0463
0.1254,0.0300,0.2388,0.0242,0.2280,0.3536,18.4427,0.3944,0.0582,0.2939,0.0187,0.1171,0.1177
0.1864,0.1101,0.0552,0.2227,0.2172,0.2084,2.0782,0.8079,0.1348,0.0218,0.0250,0.0080,0.0025
0.2053,0.2929,0.0567,0.0468,0.2830,0.1153,10.2224,0.5654,0.3502,0.0327,0.0112,0.0340,0.0065
0.2206,0.0615,0.1829,0.4301,0.0333,0.0716,12.9101,0.6226,0.0835,0.1287,0.1521,0.0061,0.0071
0.3379,0.0888,0.0227,0.3630,0.0426,0.1450,2.4363,0.9112,0.0618,0.0049,0.0206,0.0007,0.0007
0.1054,0.1654,0.1289,0.1227,0.1203,0.3573,5.2863,0.4981,0.3131,0.1053,0.0413,0.0183,0.0239
0.3586,0.3493,0.0377,0.0291,0.0589,0.1664,6.3499,0.7407,0.2424,0.0104,0.0025,0.0020,0.0020
