C3,C4,C5,C6,C7,C8,Pressure,Vapor_Fraction,Temperature
0.1147,0.0351,0.0974,0.32,0.3144,0.1184,14.9655,0.8104,471.5480744
0.039,0.1434,0.0595,0.4219,0.1054,0.2308,17.7429,0.0796,460.9158964
0.0548,0.2204,0.2031,0.1609,0.338,0.0228,18.9665,0.1156,443.1136057
0.1663,0.0573,0.0523,0.2331,0.3104,0.1806,17.909,0.1372,451.2682993
0.1117,0.1189,0.174,0.3763,0.1128,0.1063,19.2909,0.4339,456.4772206
0.345,0.1434,0.1916,0.1997,0.0102,0.1101,7.899,0.2725,350.1820311
0.1215,0.1002,0.0916,0.2869,0.3752,0.0246,7.1433,0.3642,406.9331488
0.0365,0.303,0.0219,0.0961,0.2834,0.2591,10.0315,0.4898,440.3279184
0.2215,0.1325,0.2937,0.0141,0.212,0.1262,5.6035,0.2247,351.7645137
0.0257,0.25,0.5005,0.0633,0.1104,0.0501,18.4331,0.928,446.7696197
0.0403,0.0049,0.2224,0.5907,0.0374,0.1043,6.6568,0.9104,421.5829878
0.0466,0.2278,0.1994,0.0302,0.2447,0.2513,14.7818,0.7982,470.1208435
0.2003,0.1704,0.1234,0.2214,0.1079,0.1766,17.6941,0.6225,451.4783073
0.1346,0.0036,0.1711,0.2076,0.4555,0.0276,18.9328,0.0684,454.0870097
0.6204,0.0291,0.0549,0.0147,0.1436,0.1373,18.7751,0.0306,358.554224
0.0588,0.601,0.0391,0.076,0.0497,0.1754,13.2565,0.9524,439.6292119
0.2826,0.1567,0.4541,0.0099,0.0797,0.017,18.1648,0.0505,384.5380545
0.4632,0.1023,0.0341,0.1371,0.261,0.0023,14.7704,0.4546,392.1332163
0.4297,0.0224,0.0098,0.4865,0.0168,0.0348,9.7769,0.9768,412.9947892
0.1854,0.2738,0.1564,0.0753,0.0948,0.2143,5.7889,0.6924,395.5557445
0.2353,0.0866,0.0782,0.148,0.2041,0.2478,12.989,0.954,466.291102
0.2711,0.1318,0.0818,0.1918,0.0205,0.303,6.9452,0.0464,344.3090659
0.0063,0.2152,0.2647,0.0624,0.086,0.3654,4.1253,0.168,373.7783788
0.2871,0.1594,0.1251,0.0702,0.3573,0.0009,17.9298,0.8544,449.0499452
0.3285,0.008,0.0909,0.4597,0.0075,0.1054,19.7833,0.3215,428.63141
0.0345,0.3794,0.2799,0.0709,0.1406,0.0947,17.8048,0.3895,429.9076688
0.241,0.171,0.0239,0.2066,0.1221,0.2354,14.1536,0.8928,460.9510165
0.0736,0.3443,0.2623,0.0491,0.21,0.0607,16.2854,0.1157,411.2855719
0.1522,0.0296,0.3935,0.2019,0.1257,0.0971,8.647,0.6291,412.1516183
0.0686,0.0539,0.2014,0.1884,0.4631,0.0246,7.6767,0.1336,408.1620882
0.1546,0.1715,0.0183,0.0699,0.1553,0.4304,12.3696,0.0664,413.0264828
0.1916,0.0756,0.1883,0.0516,0.3842,0.1087,5.4942,0.1551,362.6304894
0.0485,0.2444,0.2567,0.3513,0.0245,0.0746,7.0436,0.1855,378.6991649
0.0496,0.5489,0.0088,0.237,0.0665,0.0892,1.5421,0.13,298.0391225
0.3792,0.1014,0.2022,0.1506,0.015,0.1516,17.835,0.6266,422.9929307
0.1417,0.3104,0.0849,0.0597,0.1089,0.2944,14.0237,0.2525,415.8678599
0.2161,0.3085,0.1905,0.1069,0.1292,0.0488,2.5916,0.1236,300.9743257
0.2326,0.3036,0.0285,0.0191,0.0475,0.3687,1.2141,0.5048,322.7929481
0.0125,0.2654,0.2507,0.2824,0.08,0.109,13.6353,0.0686,418.4336447
0.0126,0.2593,0.0362,0.2668,0.4153,0.0098,2.6956,0.5019,373.4203792
0.0232,0.0097,0.5257,0.0954,0.0179,0.3281,13.5176,0.663,461.7680903
0.1436,0.2107,0.2152,0.3235,0.002,0.105,10.184,0.9611,425.691189
0.0108,0.0403,0.0078,0.6506,0.0055,0.285,1.753,0.2566,368.5763353
0.0207,0.1731,0.5558,0.14,0.0942,0.0162,7.1995,0.0725,376.7789608
0.049,0.1326,0.5621,0.0917,0.0244,0.1402,15.4997,0.5604,434.9762152
0.2263,0.1541,0.1548,0.3047,0.0502,0.1099,12.5567,0.1783,391.0303845
0.1838,0.0106,0.5065,0.0559,0.1781,0.0651,2.8229,0.4616,347.5551395
0.063,0.0747,0.3327,0.2088,0.1048,0.216,11.0328,0.8405,450.3621987
0.0239,0.0786,0.0823,0.2415,0.236,0.3377,2.4159,0.8313,402.9593524
0.0556,0.1584,0.1344,0.1619,0.3589,0.1308,8.4499,0.7558,438.9128773
0.163,0.0937,0.3505,0.2515,0.0385,0.1028,17.5273,0.675,442.9334031
0.0599,0.1772,0.0822,0.1424,0.071,0.4673,5.9407,0.385,419.2134793
0.1268,0.0207,0.0003,0.4985,0.1028,0.2509,10.6872,0.0962,425.814182
0.5707,0.1485,0.0221,0.0705,0.1443,0.0439,14.2945,0.2892,353.2550316
0.0177,0.3695,0.0001,0.2475,0.3234,0.0418,9.1846,0.1956,402.8650956
0.0079,0.018,0.3061,0.0671,0.2817,0.3192,13.5369,0.8991,484.356954
0.0303,0.0736,0.0935,0.5369,0.1319,0.1338,11.9674,0.0205,436.4739496
0.1777,0.1892,0.1923,0.0037,0.2173,0.2198,6.3174,0.3233,377.7141624
0.3239,0.0361,0.101,0.2864,0.2452,0.0074,7.3809,0.969,413.0156056
0.1776,0.0849,0.0441,0.1431,0.3007,0.2496,3.5623,0.0287,331.9486317
0.0393,0.1414,0.2994,0.3663,0.1496,0.004,14.6125,0.9642,446.3455322
0.1964,0.2778,0.0597,0.179,0.186,0.1011,1.7514,0.7665,353.1525793
0.0482,0.3184,0.1251,0.3317,0.1451,0.0315,14.4839,0.8074,439.7632649
0.5726,0.0165,0.235,0.0015,0.1344,0.04,13.4319,0.2947,352.199722
0.2735,0.0515,0.1369,0.1166,0.1212,0.3003,7.9196,0.5454,416.8814709
0.0252,0.0707,0.0205,0.2968,0.2478,0.339,6.6811,0.1269,428.3545562
0.0846,0.1125,0.0448,0.2588,0.3552,0.1441,15.1185,0.4039,463.7225289
0.3247,0.1596,0.104,0.074,0.1818,0.1559,7.8429,0.3292,365.0512769
0.4988,0.3532,0.0103,0.0924,0.0438,0.0015,6.0513,0.7951,334.4578409
0.1752,0.3991,0.0057,0.14,0.1207,0.1593,3.4871,0.408,339.6433646
0.0628,0.201,0.1933,0.2773,0.2172,0.0484,1.1007,0.7137,339.7926241
0.2712,0.3602,0.1227,0.0177,0.0179,0.2103,7.476,0.3935,353.815559
0.1972,0.4996,0.0167,0.233,0.0182,0.0353,14.6953,0.8777,410.4366619
0.1316,0.1276,0.4991,0.1354,0.0683,0.038,10.2065,0.0443,377.1755305
0.357,0.3501,0.0548,0.1098,0.0766,0.0517,16.0681,0.1508,368.8930714
0.1745,0.0508,0.4321,0.2945,0.0128,0.0353,14.0421,0.9141,428.3583175
0.0313,0.0593,0.2173,0.0981,0.3824,0.2116,4.6435,0.2787,404.2960919
0.0317,0.1038,0.1109,0.3509,0.0597,0.343,18.8302,0.6139,491.1698168
0.176,0.3352,0.1874,0.1495,0.0205,0.1314,18.5884,0.8266,441.3359734
0.0208,0.0587,0.2188,0.3149,0.0697,0.3171,15.3954,0.056,460.1596766
0.0248,0.034,0.3219,0.1706,0.184,0.2647,17.6662,0.0912,468.6747445
0.0028,0.0207,0.1019,0.7261,0.1084,0.0401,10.0373,0.2716,437.8038925
0.1833,0.1633,0.3188,0.0056,0.0147,0.3143,8.5595,0.2092,377.4098723
0.0163,0.0876,0.1489,0.1644,0.0208,0.562,11.2743,0.3938,469.8968852
0.2103,0.0043,0.3731,0.1754,0.187,0.0499,4.0596,0.0668,330.5169649
0.3357,0.0641,0.1975,0.0613,0.1458,0.1956,19.6065,0.9493,469.9777953
0.2352,0.099,0.2278,0.1074,0.3151,0.0155,4.6663,0.1444,337.2565717
0.0128,0.0565,0.4621,0.0289,0.4226,0.0171,19.0108,0.6147,470.2999867
0.0519,0.625,0.2549,0.0318,0.0221,0.0143,13.2519,0.5483,382.5501397
0.5715,0.1228,0.082,0.113,0.0737,0.037,8.3597,0.7554,363.7192759
0.102,0.377,0.1893,0.2596,0.0696,0.0025,12.1404,0.2695,390.0457769
0.0244,0.025,0.0294,0.5113,0.298,0.1119,10.3656,0.1358,447.5744281
0.0669,0.027,0.0475,0.5486,0.0072,0.3028,16.0943,0.5704,479.4072652
0.0192,0.1064,0.2176,0.0704,0.1385,0.4479,2.8183,0.4559,395.82116
0.0754,0.119,0.0993,0.1818,0.1561,0.3684,4.0902,0.9658,425.2471816
0.0215,0.5802,0.0424,0.2443,0.0009,0.1107,3.9822,0.423,345.3953742
0.0162,0.1781,0.2775,0.1655,0.0888,0.2739,7.378,0.8494,435.1775557
0.3187,0.0486,0.183,0.2209,0.1392,0.0896,6.3094,0.1464,341.6024016
0.016,0.2524,0.0461,0.0041,0.3935,0.2879,7.2215,0.1978,415.7569444
0.0189,0.0616,0.5517,0.1307,0.0115,0.2256,16.1266,0.9014,466.120219
0.0577,0.4421,0.167,0.1906,0.1119,0.0307,13.7013,0.2374,399.7868276
0.3065,0.4344,0.0055,0.066,0.0855,0.1021,17.7018,0.5938,404.3246017
0.0196,0.0356,0.0162,0.336,0.3026,0.29,15.3795,0.1788,485.4833827
0.077,0.6527,0.1515,0.0774,0.0277,0.0137,13.3468,0.6193,383.8626432
0.2179,0.0282,0.6784,0.0249,0.0451,0.0055,4.7079,0.3321,342.5948567
0.2767,0.0582,0.3985,0.0146,0.2046,0.0474,7.5021,0.6492,388.3296767
0.1634,0.0756,0.1171,0.515,0.043,0.0859,18.3861,0.6474,455.6815997
0.3014,0.2634,0.148,0.1804,0.078,0.0288,18.0912,0.0547,383.14368
0.144,0.3742,0.0059,0.1733,0.1335,0.1691,10.762,0.8592,435.7024641
0.0287,0.0605,0.4368,0.2766,0.0058,0.1916,8.7917,0.8079,430.8334389
0.1311,0.1925,0.1736,0.1379,0.1568,0.2081,14.5419,0.0344,409.7640409
0.2013,0.3837,0.0732,0.0954,0.1846,0.0618,12.0428,0.8273,419.9446727
0.3338,0.3583,0.1241,0.0095,0.0354,0.1389,11.7505,0.9809,422.4164429
0.1572,0.1826,0.0619,0.3611,0.0791,0.1581,15.211,0.7936,454.4563061
0.2616,0.0692,0.0135,0.355,0.107,0.1937,8.7586,0.0362,364.0857417
0.0807,0.202,0.177,0.0162,0.1384,0.3857,10.0264,0.2592,422.2073976
0.1514,0.0506,0.4224,0.1378,0.0533,0.1845,7.5967,0.0114,365.0999577
0.0095,0.0962,0.3408,0.0709,0.3175,0.1651,3.5749,0.1084,372.0962686
0.2687,0.1217,0.0804,0.1219,0.2302,0.1771,14.6738,0.7975,455.6949388
0.2002,0.0604,0.1751,0.3831,0.0242,0.157,11.7465,0.4999,423.9473784
0.0135,0.0364,0.069,0.3095,0.381,0.1906,2.0368,0.3505,382.1554672
0.1932,0.0387,0.0226,0.3518,0.2344,0.1593,15.9942,0.721,469.3999238
0.1672,0.0017,0.1545,0.5212,0.0736,0.0818,16.4733,0.5777,452.269997
0.0184,0.1552,0.1185,0.1079,0.169,0.431,15.9766,0.9597,498.0519582
0.0237,0.4037,0.4482,0.0126,0.0647,0.0471,15.6497,0.6846,415.7207961
0.3758,0.2278,0.0884,0.0678,0.0861,0.1541,14.018,0.469,391.3448989
0.4229,0.0763,0.104,0.2318,0.0704,0.0946,12.2818,0.4451,386.1988217
0.2251,0.14,0.0136,0.3735,0.1889,0.0589,1.8626,0.215,312.0820828
0.2283,0.162,0.0553,0.2589,0.2454,0.0501,8.5352,0.3052,385.4609038
0.1994,0.1125,0.3659,0.1528,0.1236,0.0458,2.234,0.6813,344.1500894
0.0287,0.1327,0.1572,0.1945,0.3691,0.1178,11.1579,0.1913,436.0289773
0.0019,0.2667,0.1105,0.0718,0.445,0.1041,14.9264,0.9152,472.4471304
0.163,0.0952,0.0453,0.0268,0.0669,0.6028,4.801,0.8758,441.2183467
0.2556,0.1708,0.0124,0.0266,0.0263,0.5083,11.2064,0.6394,454.7009268
0.1607,0.4727,0.133,0.0509,0.086,0.0967,11.6067,0.4075,381.1964486
0.3331,0.2332,0.1022,0.0605,0.2033,0.0677,12.5358,0.5498,397.4126897
0.1634,0.1725,0.102,0.2041,0.1036,0.2544,14.8316,0.7421,460.0100995
0.0279,0.4349,0.0613,0.002,0.2437,0.2302,15.9649,0.5563,453.5554666
0.1254,0.03,0.2388,0.0242,0.228,0.3536,18.4427,0.3241,475.6479476
0.1864,0.1101,0.0552,0.2227,0.2172,0.2084,2.0782,0.129,317.0777917
0.2053,0.2929,0.0567,0.0468,0.283,0.1153,10.2224,0.7092,423.2456723
0.2206,0.0615,0.1829,0.4301,0.0333,0.0716,12.9101,0.7071,428.557019
0.3379,0.0888,0.0227,0.363,0.0426,0.145,2.4363,0.3029,315.8026906
0.1054,0.1654,0.1289,0.1227,0.1203,0.3573,5.2863,0.2053,381.5683046
0.3586,0.3493,0.0377,0.0291,0.0589,0.1664,6.3499,0.5412,348.5784051
0.1013,0.1854,0.0331,0.0818,0.4612,0.1372,7.7291,0.5954,431.7294195
0.0399,0.3574,0.071,0.1664,0.274,0.0913,5.2051,0.1566,364.8742687
0.0326,0.1382,0.1315,0.1632,0.365,0.1695,7.5925,0.5686,433.8798228
0.0383,0.0619,0.1418,0.1841,0.3616,0.2123,14.3102,0.0016,455.1123015
0.1046,0.0253,0.5058,0.0205,0.1957,0.1481,4.0555,0.7933,394.1462935
0.1211,0.0339,0.2296,0.0318,0.1472,0.4364,2.1797,0.6454,391.944882
0.2736,0.0075,0.1452,0.1114,0.4321,0.0302,18.4922,0.0476,416.7995348
0.0449,0.2327,0.0337,0.2436,0.4099,0.0352,16.1418,0.9232,470.5549835
0.0921,0.4423,0.1379,0.0947,0.1627,0.0703,6.8533,0.929,404.0474281
0.0784,0.2251,0.084,0.1258,0.2582,0.2285,4.8533,0.5633,404.791211
0.1123,0.095,0.1895,0.3763,0.2092,0.0177,13.1527,0.5269,435.7059693
0.0349,0.5265,0.0307,0.3029,0.0033,0.1017,6.1578,0.0818,354.0590637
0.2666,0.0371,0.0362,0.0218,0.5431,0.0952,11.7929,0.8489,458.2361831
0.0408,0.2146,0.2168,0.0514,0.4241,0.0523,6.4237,0.8598,420.1046871
0.2996,0.0807,0.1554,0.1543,0.2349,0.0751,18.237,0.1089,405.4051792
0.0861,0.1323,0.0993,0.5981,0.0218,0.0624,7.9124,0.4312,405.8340159
0.4533,0.0959,0.0904,0.0961,0.1115,0.1528,5.8819,0.9323,404.4497454
0.3227,0.0151,0.3905,0.0908,0.0633,0.1176,13.1377,0.7166,418.5030114
0.1501,0.0212,0.2817,0.3328,0.1832,0.031,13.2283,0.9904,446.6492003
0.1368,0.2166,0.2557,0.0673,0.0529,0.2707,3.8606,0.7312,390.0836283
0.1469,0.1253,0.3791,0.0037,0.3386,0.0064,9.9124,0.2956,395.6545075
0.1354,0.1656,0.0863,0.0332,0.1088,0.4707,18.6436,0.7044,493.4062384
0.1428,0.1167,0.1309,0.0616,0.3605,0.1875,4.9935,0.0541,355.5788988
0.137,0.0158,0.6229,0.0881,0.0533,0.0829,16.0629,0.3984,424.683749
0.2351,0.2641,0.0054,0.2392,0.2053,0.0509,14.6772,0.4055,412.6317935
0.2827,0.2346,0.1857,0.1674,0.1157,0.0139,19.0067,0.4459,410.0154449
0.1208,0.0245,0.0362,0.3137,0.0703,0.4345,15.4369,0.1534,464.5917882
0.0044,0.1009,0.1507,0.0706,0.5824,0.091,4.0824,0.1857,396.965112
0.4014,0.0157,0.1781,0.1728,0.098,0.134,2.9893,0.0141,288.9351569
0.177,0.2554,0.229,0.0497,0.0237,0.2652,1.4964,0.8448,361.4159364
0.129,0.3731,0.3375,0.0767,0.0043,0.0794,15.3751,0.9455,424.4989889
0.2463,0.0771,0.3024,0.0881,0.2713,0.0148,17.3596,0.4169,425.4832167
0.4361,0.0955,0.1536,0.0449,0.1804,0.0895,5.4004,0.3237,327.921248
0.0724,0.4733,0.1102,0.2157,0.0854,0.043,7.2048,0.293,364.887191
0.0557,0.0388,0.0365,0.3076,0.5215,0.0399,9.1096,0.6675,449.23769
0.0479,0.0635,0.3475,0.1048,0.3601,0.0762,5.6318,0.6145,408.807775
0.0528,0.1818,0.3336,0.3165,0.0586,0.0567,2.4868,0.5282,349.9335669
0.1263,0.3992,0.081,0.126,0.1466,0.1209,14.4254,0.973,447.7707399
0.3694,0.0435,0.045,0.3394,0.0297,0.173,16.9091,0.1028,393.0180185
0.5483,0.1385,0.0269,0.0779,0.2034,0.005,5.2072,0.9001,372.8389963
0.0413,0.345,0.0063,0.0382,0.5458,0.0234,12.2128,0.745,450.0255855
0.09,0.0572,0.2162,0.3952,0.1673,0.0741,12.7119,0.8219,449.0129838
0.1302,0.0626,0.4459,0.2122,0.0252,0.1239,14.4282,0.5879,432.2097117
0.2155,0.2101,0.1038,0.3334,0.1275,0.0097,11.9012,0.5406,407.0072576
0.003,0.1388,0.6218,0.0351,0.1925,0.0088,1.6764,0.9846,350.6424324
0.3236,0.054,0.1166,0.0474,0.0878,0.3706,19.1634,0.3652,446.1874229
0.0549,0.4421,0.1132,0.0018,0.2544,0.1336,1.114,0.4855,316.2911551
0.2739,0.3562,0.065,0.0667,0.031,0.2072,13.8995,0.4514,395.4461333
0.0733,0.2437,0.1083,0.0874,0.2602,0.2271,7.1466,0.3,401.704653
0.0344,0.2,0.3937,0.0675,0.1344,0.17,9.4783,0.0491,394.8925284
0.0674,0.0474,0.1762,0.193,0.0865,0.4295,3.3306,0.0898,371.0178111
0.1171,0.1286,0.3701,0.0208,0.3087,0.0547,16.0224,0.0386,416.614295
0.0186,0.1123,0.1154,0.3701,0.0482,0.3354,3.9908,0.7942,415.4931038
0.1037,0.344,0.0864,0.1114,0.2732,0.0813,1.9378,0.6218,349.9775923
0.2003,0.1704,0.159,0.162,0.205,0.1033,8.2764,0.9356,425.5720606
0.4602,0.1335,0.205,0.0556,0.0624,0.0833,6.4073,0.4101,332.0028071
0.1492,0.2758,0.0463,0.0092,0.3652,0.1543,2.7455,0.1467,323.8847688
0.0785,0.0656,0.0529,0.0669,0.5316,0.2045,16.832,0.3694,485.27682
0.1786,0.1218,0.3337,0.161,0.1125,0.0924,14.0505,0.4602,419.2994864
0.0464,0.2635,0.2917,0.0331,0.0281,0.3372,1.961,0.2536,331.2640207
0.1465,0.3339,0.0349,0.1638,0.2591,0.0618,16.9426,0.3195,424.2801045
0.0577,0.4238,0.1152,0.1931,0.2044,0.0058,4.1884,0.1424,340.6001831
0.1436,0.0728,0.0069,0.3965,0.1506,0.2296,6.6952,0.9774,437.7529777
0.3503,0.0022,0.1926,0.2009,0.1624,0.0916,5.7281,0.424,366.1331615
0.0193,0.2444,0.1657,0.109,0.324,0.1376,2.5581,0.8394,386.8987759
0.2504,0.0047,0.2416,0.0946,0.1869,0.2218,4.1577,0.5584,386.9409052
0.0199,0.44,0.0214,0.1488,0.3242,0.0457,15.7278,0.7931,452.4657612
0.044,0.1002,0.2234,0.3441,0.0602,0.2281,11.3085,0.2936,434.6746637
0.2105,0.2866,0.015,0.3929,0.0397,0.0553,19.8209,0.7807,443.124993
0.4996,0.222,0.1166,0.055,0.0921,0.0147,19.4944,0.727,395.6967452
0.5105,0.1375,0.0202,0.2466,0.0016,0.0836,15.0598,0.5282,383.5509912
0.2495,0.1333,0.3005,0.0251,0.0944,0.1972,4.9223,0.8685,400.0614168
0.0734,0.1995,0.1912,0.0788,0.1861,0.271,3.4071,0.0445,342.4299424
0.0227,0.3008,0.0902,0.2006,0.239,0.1467,14.6607,0.443,447.5250871
0.3529,0.0179,0.051,0.2817,0.205,0.0915,4.6372,0.4408,366.50731
0.1354,0.1505,0.3432,0.0553,0.2499,0.0657,4.2402,0.2161,349.9949817
0.1957,0.0469,0.2451,0.0891,0.1888,0.2344,14.8402,0.0089,407.3254308
0.0267,0.2825,0.1114,0.0457,0.0701,0.4636,16.9127,0.4134,472.8983578
0.3522,0.1751,0.1285,0.0158,0.3058,0.0226,10.5509,0.0066,347.5831418
0.0713,0.0269,0.0227,0.4702,0.2242,0.1847,19.1983,0.9469,496.2926363
0.0908,0.4436,0.2594,0.0189,0.0266,0.1607,5.9916,0.5997,369.0382907
0.0309,0.156,0.3577,0.0297,0.2127,0.213,3.6854,0.889,404.0041853
0.0907,0.7642,0.024,0.0945,0.006,0.0206,6.5993,0.3392,338.3461864
0.211,0.0454,0.1295,0.2683,0.0898,0.256,12.7586,0.2143,418.9754548
0.2412,0.1778,0.1595,0.0197,0.2248,0.177,2.2732,0.2914,318.1624212
0.1472,0.0735,0.0678,0.4823,0.0513,0.1779,10.8663,0.4466,430.7822828
0.2589,0.1647,0.3278,0.0572,0.1483,0.0431,13.6869,0.7869,417.8523344
0.044,0.0329,0.0991,0.2276,0.1538,0.4426,2.6692,0.878,412.6096128
0.1274,0.6189,0.0027,0.0468,0.1902,0.014,14.092,0.8751,415.2414914
0.4666,0.1111,0.0242,0.1068,0.1798,0.1115,9.5281,0.6573,396.2754305
0.162,0.0553,0.4566,0.1049,0.0546,0.1666,17.0023,0.4702,437.1761375
0.0538,0.0845,0.2118,0.4004,0.0227,0.2268,9.0953,0.6518,435.3856167
0.2349,0.5526,0.0146,0.0195,0.0861,0.0923,16.3751,0.1119,374.7354283
0.2901,0.2021,0.1237,0.0225,0.1643,0.1973,1.1774,0.8322,351.8698905
0.5755,0.0512,0.1771,0.0165,0.1168,0.0629,14.2109,0.9044,412.2245118
0.0095,0.1973,0.1713,0.0021,0.592,0.0278,12.9432,0.3032,447.2109849
0.0151,0.2248,0.366,0.2701,0.1154,0.0086,2.6839,0.0047,333.0936055
0.3376,0.04,0.0037,0.1869,0.296,0.1358,3.8306,0.0695,312.704523
0.4503,0.1542,0.0421,0.2344,0.0752,0.0438,11.2263,0.5955,381.797845
0.1804,0.1306,0.009,0.5846,0.0766,0.0188,2.3841,0.7233,359.6178267
0.0828,0.1825,0.0228,0.3396,0.1856,0.1867,3.947,0.5488,394.0285316
0.0072,0.2957,0.0498,0.264,0.3124,0.0709,1.5816,0.4846,350.3972251
0.0682,0.2115,0.0996,0.0639,0.0981,0.4587,16.8366,0.3909,473.6608456
0.2619,0.0366,0.0847,0.105,0.1159,0.3959,8.9382,0.0559,371.983354
0.0101,0.174,0.2021,0.149,0.2468,0.218,19.4961,0.2841,474.198642
0.0511,0.3704,0.1868,0.0305,0.2556,0.1056,13.6109,0.3,416.5875592
0.3028,0.2104,0.0368,0.2261,0.1492,0.0747,2.1056,0.7534,350.6096944
0.1083,0.4489,0.0638,0.0405,0.3039,0.0346,13.8117,0.5026,415.1630668
0.2641,0.2876,0.0936,0.1703,0.0627,0.1217,12.0332,0.2351,375.9000167
0.2557,0.2167,0.1765,0.0704,0.1365,0.1442,17.3709,0.8847,451.5970597
0.1011,0.2214,0.0768,0.3781,0.1854,0.0372,5.9346,0.5132,391.602013
0.1604,0.1409,0.0141,0.3372,0.1,0.2474,6.4297,0.2548,388.9876992
0.4137,0.2022,0.0589,0.0641,0.1141,0.147,10.9075,0.9919,431.5912092
0.0713,0.0533,0.2535,0.4641,0.0807,0.0771,3.0927,0.6973,376.9238516
0.0059,0.0118,0.5056,0.2442,0.0992,0.1333,14.9906,0.0093,443.9158162
0.1972,0.0897,0.0916,0.146,0.175,0.3005,6.0132,0.7591,426.5404275
0.0101,0.3248,0.0619,0.1354,0.047,0.4208,7.724,0.8309,447.1648916
0.0456,0.3492,0.2874,0.0005,0.0248,0.2925,1.6823,0.2083,313.6845314
0.5574,0.005,0.3181,0.0325,0.0786,0.0084,19.2547,0.1101,364.4664493
0.0978,0.31,0.0787,0.0498,0.4592,0.0045,19.5395,0.5664,457.2655194
0.1002,0.1343,0.277,0.334,0.1159,0.0386,6.5593,0.4344,388.5582558
0.0015,0.0209,0.0984,0.3068,0.4134,0.159,12.043,0.9923,476.3521644
0.0296,0.1622,0.255,0.1306,0.167,0.2556,13.5905,0.0516,433.2193227
0.1905,0.0707,0.1276,0.0958,0.1282,0.3872,19.9669,0.9576,499.5529063
0.0534,0.1238,0.0045,0.1677,0.4272,0.2234,6.0067,0.3274,423.1003847
0.0314,0.0531,0.2208,0.2715,0.3643,0.0589,17.9981,0.4783,474.3909672
0.0947,0.1403,0.0174,0.0283,0.4991,0.2202,14.4656,0.8519,483.9541161
0.0272,0.3577,0.382,0.1491,0.0695,0.0145,1.3663,0.4154,309.8430517
0.0423,0.1082,0.5176,0.1021,0.0337,0.1961,7.4431,0.2268,391.7676279
0.1031,0.5355,0.0795,0.0205,0.1603,0.1011,3.644,0.2634,326.5353079
0.5336,0.3667,0.0404,0.0036,0.0413,0.0144,10.0352,0.9601,363.488727
0.0392,0.1301,0.055,0.2827,0.085,0.408,14.2038,0.6451,480.8698927
0.109,0.2041,0.4405,0.0071,0.1696,0.0697,18.4504,0.8238,446.8875124
0.2416,0.0964,0.3419,0.1036,0.0164,0.2001,8.298,0.1025,358.2157708
0.1091,0.3343,0.361,0.074,0.0255,0.0961,1.5186,0.3197,302.523799
0.0565,0.066,0.265,0.1855,0.2791,0.1479,16.1515,0.1044,450.9500549
0.0247,0.1316,0.1924,0.4229,0.1077,0.1207,19.4093,0.6261,472.0805439
0.172,0.0141,0.0478,0.4761,0.1351,0.1549,6.5447,0.4903,412.1464432
0.268,0.2437,0.1349,0.005,0.1653,0.1831,8.4366,0.9447,428.0256524
0.3354,0.0945,0.0529,0.0233,0.4887,0.0052,12.7862,0.8168,441.1720716
0.0938,0.4016,0.06,0.2713,0.154,0.0193,4.564,0.1696,342.7925257
0.3758,0.1264,0.0171,0.2487,0.1121,0.1199,6.9847,0.2901,350.2524946
0.0537,0.162,0.4282,0.103,0.1182,0.1349,17.2191,0.8195,457.274808
0.1073,0.2951,0.1419,0.2489,0.0348,0.172,13.2386,0.8275,441.8298388
0.0972,0.0666,0.2981,0.2733,0.2263,0.0385,4.792,0.7649,395.8641322
0.0256,0.0975,0.1506,0.0664,0.3986,0.2613,15.2131,0.9318,490.5110865
0.2559,0.4989,0.0182,0.0013,0.0758,0.1499,16.8062,0.7551,420.4671343
0.1071,0.0794,0.2925,0.1302,0.3744,0.0164,3.3835,0.1015,346.1081126
0.0526,0.1349,0.2242,0.2778,0.18,0.1305,2.0892,0.2314,345.225979
0.0359,0.0487,0.2495,0.2145,0.0587,0.3927,4.0252,0.9392,423.5103766
0.2457,0.5853,0.032,0.0455,0.0119,0.0796,10.1513,0.4349,354.074649
0.0595,0.1808,0.233,0.4554,0.0663,0.005,4.137,0.6287,373.6563595
0.1908,0.0309,0.0384,0.3205,0.4059,0.0135,7.6371,0.825,428.4741332
0.0177,0.1201,0.3404,0.1607,0.1205,0.2406,7.363,0.6799,427.1927762
0.3645,0.0094,0.0098,0.246,0.3294,0.0409,14.6852,0.9366,454.1602505
0.2742,0.2314,0.1259,0.3495,0.014,0.005,1.4868,0.665,316.3895308
0.1903,0.1012,0.5579,0.0364,0.0748,0.0394,18.8069,0.9229,436.0972487
0.1842,0.0668,0.0307,0.069,0.4141,0.2352,4.768,0.1968,379.1206393
0.0627,0.2728,0.2719,0.0197,0.0765,0.2964,5.6125,0.2324,371.7806753
0.1481,0.0289,0.2162,0.1655,0.0723,0.369,18.5974,0.6852,485.5383724
0.1401,0.1014,0.1618,0.1625,0.1815,0.2527,7.6737,0.4566,417.9721872
0.0646,0.1737,0.0403,0.0945,0.407,0.2199,17.4854,0.7225,488.0175618
0.2525,0.012,0.4001,0.2138,0.0833,0.0383,9.763,0.2022,375.9120663
0.0844,0.2251,0.0077,0.4887,0.0595,0.1346,8.9974,0.7596,428.3384547
0.0151,0.6557,0.0162,0.0407,0.0657,0.2066,10.0563,0.1939,378.886087
