C3,C4,C5,C6,C7,C8,Pressure,LH
0.1158,0.1308,0.2685,0.0179,0.0203,0.4467,6.5806,41.2208
0.1421,0.1824,0.1847,0.2398,0.0477,0.2033,6.3017,36.3320
0.1847,0.1567,0.1718,0.0036,0.1583,0.3249,9.7503,39.2969
0.4119,0.0590,0.0275,0.0567,0.3170,0.1279,10.2632,38.3611
0.1540,0.3229,0.0254,0.4031,0.0207,0.0739,11.9414,28.6120
0.1181,0.0045,0.3164,0.0341,0.3430,0.1839,9.3455,34.7982
0.1032,0.0275,0.0241,0.1956,0.3788,0.2708,15.7751,28.7335
0.0047,0.0576,0.2553,0.2594,0.2932,0.1298,4.2625,32.3981
0.0794,0.0178,0.0637,0.4030,0.2156,0.2205,11.7648,29.9100
0.2618,0.1722,0.0655,0.3671,0.0793,0.0541,10.6497,31.0505
0.0347,0.1250,0.2809,0.4064,0.0283,0.1247,9.2167,28.4354
0.3095,0.2699,0.2049,0.1311,0.0787,0.0059,8.1487,27.5235
0.2703,0.0243,0.0011,0.2216,0.4218,0.0609,10.5951,37.1178
0.1656,0.1456,0.1833,0.0112,0.3098,0.1845,18.1134,30.5089
0.2051,0.1550,0.2028,0.1157,0.2679,0.0535,16.3074,28.7857
0.3226,0.0327,0.0796,0.4350,0.1076,0.0225,10.8407,31.5839
0.1647,0.1032,0.0643,0.0758,0.1938,0.3982,8.4600,42.0398
0.1238,0.1104,0.3770,0.0507,0.3009,0.0372,3.1312,35.7259
0.1364,0.1302,0.0472,0.1776,0.5083,0.0003,18.4195,26.5440
0.0117,0.3761,0.1024,0.2376,0.1528,0.1194,19.1429,23.6956
0.2825,0.0285,0.5903,0.0333,0.0229,0.0425,15.6419,24.1069
0.1340,0.0235,0.0815,0.5150,0.1130,0.1330,8.3439,33.4446
0.0551,0.0709,0.4032,0.1848,0.0023,0.2837,5.1805,35.6550
0.0404,0.0040,0.3482,0.1919,0.1683,0.2472,9.0251,31.0665
0.3971,0.0282,0.0243,0.2645,0.0674,0.2185,1.1901,42.5370
0.1024,0.0417,0.1317,0.0690,0.0759,0.5793,8.6617,40.3928
0.0078,0.1398,0.1877,0.3538,0.0359,0.2750,4.4014,34.9048
0.1641,0.3115,0.0544,0.2194,0.1711,0.0795,7.7451,33.3827
0.0172,0.1011,0.2874,0.2878,0.0724,0.2341,3.7172,35.0635
0.0522,0.1150,0.0755,0.2393,0.1322,0.3858,18.4042,26.1727
0.1000,0.1513,0.2145,0.0712,0.2678,0.1952,10.2518,34.2749
0.0204,0.4933,0.0222,0.1907,0.1412,0.1322,6.9702,32.6900
0.3030,0.0790,0.1761,0.1252,0.1249,0.1918,1.0929,41.7047
0.4343,0.0513,0.2445,0.0204,0.1227,0.1268,1.1433,37.8262
0.1384,0.3288,0.0801,0.2671,0.0135,0.1721,10.6387,32.0153
0.1706,0.0838,0.1341,0.2971,0.1978,0.1166,16.5643,28.8945
0.0651,0.1121,0.0671,0.2655,0.1497,0.3405,4.2476,40.0730
0.1515,0.0461,0.0846,0.0484,0.4910,0.1784,8.3708,38.7448
0.3153,0.2504,0.0420,0.0247,0.3283,0.0393,16.5598,30.2804
0.0365,0.1744,0.3975,0.2051,0.0386,0.1479,8.6314,29.7266
0.1764,0.2389,0.1013,0.0381,0.2669,0.1784,11.6895,35.2280
0.2435,0.1460,0.1005,0.3068,0.0570,0.1462,9.0164,34.6982
0.0574,0.3556,0.0190,0.3871,0.0533,0.1276,16.3348,26.1653
0.0277,0.0884,0.1427,0.6864,0.0478,0.0070,1.4047,32.2369
0.0974,0.3518,0.2615,0.0224,0.0438,0.2231,17.7944,27.9609
0.5425,0.0931,0.1044,0.0428,0.0971,0.1201,19.3236,28.7289
0.0546,0.2149,0.2935,0.1124,0.1786,0.1460,18.6909,24.8885
0.0490,0.2936,0.3206,0.0320,0.1091,0.1957,15.9551,27.7278
0.1027,0.4670,0.0736,0.0476,0.1463,0.1628,2.1589,37.4239
0.6928,0.0711,0.1297,0.0018,0.0530,0.0516,12.4766,25.4686
0.3864,0.1172,0.2564,0.0160,0.1256,0.0984,2.3655,35.9451
0.1074,0.1502,0.0880,0.1007,0.5497,0.0040,14.2491,29.3786
0.1851,0.2069,0.0049,0.0834,0.2024,0.3173,13.3391,37.5091
0.0405,0.0307,0.0327,0.0385,0.4307,0.4269,1.3778,43.9832
0.0542,0.3154,0.1944,0.0238,0.3652,0.0470,8.0454,32.0941
0.0053,0.5131,0.1930,0.0499,0.0919,0.1468,1.6686,35.0408
0.2843,0.0620,0.0068,0.2287,0.3618,0.0564,9.1267,37.2804
0.0177,0.0306,0.2698,0.0285,0.5825,0.0709,3.4361,34.3039
0.5250,0.1274,0.1291,0.0802,0.1218,0.0165,17.4317,25.1042
0.1851,0.2609,0.0550,0.0202,0.0921,0.3867,4.5481,43.6893
0.1922,0.0142,0.0134,0.3110,0.3775,0.0917,4.3320,40.8762
0.0726,0.2360,0.2483,0.1221,0.2895,0.0315,13.4610,27.3560
0.3408,0.3312,0.1874,0.0111,0.0990,0.0305,7.1871,28.2900
0.0707,0.4188,0.1562,0.0912,0.0554,0.2077,15.4718,29.0020
0.2110,0.1910,0.1438,0.1021,0.2810,0.0711,9.9179,33.7788
0.0532,0.2656,0.0319,0.1561,0.2648,0.2284,1.8434,41.6040
0.0773,0.1719,0.0707,0.3356,0.0128,0.3317,4.2229,39.7720
0.0968,0.2563,0.0432,0.1500,0.0466,0.4071,9.6873,38.4050
0.0005,0.1227,0.3577,0.1318,0.0908,0.2965,17.5412,24.6338
0.0005,0.0990,0.0862,0.1996,0.2455,0.3692,11.9178,28.2997
0.3508,0.1360,0.1225,0.2307,0.0636,0.0964,18.9268,27.7859
0.0604,0.0868,0.1113,0.2990,0.0205,0.4220,6.5932,37.6555
0.2086,0.0584,0.0144,0.4332,0.2337,0.0517,11.9135,32.3255
0.2256,0.0724,0.0086,0.1527,0.4487,0.0920,3.2720,42.7722
0.3987,0.2139,0.0541,0.1158,0.0657,0.1518,13.0107,32.3232
0.2389,0.0086,0.1265,0.2333,0.3338,0.0589,9.0462,36.0226
0.0036,0.1115,0.0371,0.6704,0.0310,0.1464,2.5699,33.1724
0.5729,0.0497,0.0398,0.0184,0.0248,0.2944,2.6329,40.4488
0.4312,0.0279,0.2013,0.1523,0.1188,0.0685,17.9876,28.5302
0.0376,0.1429,0.5440,0.0153,0.0701,0.1901,18.1470,24.1367
0.0671,0.2538,0.1345,0.1304,0.1754,0.2388,15.4966,30.1260
0.2552,0.3332,0.0862,0.1230,0.1889,0.0135,8.7523,30.1931
0.1323,0.3276,0.1971,0.2345,0.0481,0.0604,19.2037,22.9467
0.1714,0.0448,0.0941,0.3031,0.2260,0.1606,1.0306,43.4917
0.1254,0.0022,0.2161,0.4826,0.1262,0.0475,11.1283,28.4161
0.1564,0.0259,0.2381,0.1037,0.1378,0.3381,11.3996,36.6498
0.3419,0.1711,0.0941,0.1726,0.1367,0.0836,11.7352,32.0871
0.0839,0.0011,0.2387,0.0736,0.4213,0.1814,4.8239,37.9026
0.1082,0.2609,0.3288,0.0665,0.1466,0.0890,16.0840,26.1966
0.0278,0.1932,0.0879,0.0008,0.6429,0.0474,10.4844,30.7952
0.0416,0.1962,0.0452,0.4548,0.2592,0.0030,19.9230,20.6013
0.2472,0.0846,0.2363,0.0230,0.3471,0.0618,4.5669,38.0477
0.2523,0.0227,0.0223,0.1524,0.2536,0.2967,9.0403,42.2362
0.0387,0.0515,0.1152,0.0225,0.5263,0.2458,14.5123,26.7318
0.3052,0.0206,0.1307,0.0532,0.0558,0.4345,12.7959,41.5781
0.5785,0.1021,0.0533,0.0714,0.1162,0.0785,10.3475,30.9951
0.1807,0.3197,0.0735,0.3107,0.0533,0.0621,18.4018,24.8217
0.0008,0.0214,0.7631,0.0595,0.0522,0.1030,2.7192,30.2586
0.2123,0.2779,0.0511,0.3780,0.0155,0.0652,14.4688,27.3033
0.2216,0.3156,0.2845,0.0033,0.0282,0.1468,9.1412,31.2451
0.2787,0.0425,0.0159,0.1205,0.0944,0.4480,14.0386,41.1072
0.3140,0.1587,0.3828,0.0103,0.0019,0.1323,16.2248,27.3916
0.1672,0.0938,0.2174,0.0185,0.0874,0.4157,14.7237,36.1847
0.1492,0.1026,0.0596,0.3448,0.3321,0.0117,18.4348,25.6173
0.0707,0.4879,0.1204,0.0923,0.1521,0.0766,2.4765,34.0277
0.1369,0.4234,0.1375,0.0172,0.1623,0.1227,5.6069,34.2140
0.1279,0.0913,0.0474,0.0809,0.0716,0.5809,13.3128,37.8177
0.0201,0.1274,0.0172,0.3413,0.0953,0.3987,16.3984,25.8830
0.2184,0.2100,0.1947,0.2029,0.1152,0.0588,17.6678,26.1853
0.3549,0.0201,0.0418,0.4184,0.0517,0.1131,8.0542,35.9568
0.3332,0.2000,0.0192,0.1736,0.0587,0.2153,8.0642,37.5162
0.6517,0.0411,0.0932,0.0305,0.0945,0.0890,14.6074,28.8329
0.2327,0.1266,0.1115,0.0763,0.1498,0.3031,12.4596,37.9719
0.0178,0.1557,0.1546,0.5521,0.0289,0.0909,13.2094,24.3483
0.0452,0.3045,0.1094,0.4333,0.0573,0.0503,7.0101,29.5135
0.2634,0.0564,0.2546,0.1063,0.1375,0.1818,9.3981,36.3872
0.5030,0.2552,0.0023,0.0440,0.1933,0.0022,16.3022,25.8027
0.0645,0.4259,0.1889,0.0380,0.0872,0.1955,17.1079,27.7420
0.0130,0.0661,0.3355,0.0670,0.1873,0.3311,6.2927,34.5292
0.0718,0.1322,0.0161,0.2568,0.3101,0.2130,15.2993,28.7164
0.0310,0.3113,0.1719,0.1381,0.3398,0.0079,8.5684,29.8628
0.2684,0.0302,0.2598,0.3873,0.0219,0.0324,8.7516,30.3365
0.2984,0.1386,0.0491,0.0393,0.1568,0.3178,17.5338,36.3564
0.0602,0.1499,0.6585,0.0254,0.0934,0.0126,10.0546,24.1560
0.0113,0.2147,0.2759,0.1352,0.2857,0.0772,2.1157,35.3299
0.6172,0.1331,0.0120,0.0327,0.0142,0.1908,11.0055,32.6073
0.2748,0.1729,0.0674,0.2512,0.0145,0.2192,5.4286,38.5744
0.1640,0.1244,0.0018,0.1190,0.0349,0.5559,7.2718,45.3563
0.1416,0.1245,0.2318,0.0615,0.4316,0.0090,19.4995,25.3224
0.1117,0.2885,0.1016,0.1118,0.0262,0.3602,11.1364,36.4996
0.3512,0.1490,0.2434,0.0757,0.1791,0.0016,18.8667,24.7959
0.0382,0.4752,0.1209,0.0492,0.1936,0.1229,1.2264,36.9163
0.0759,0.3955,0.0009,0.0174,0.0598,0.4505,2.8011,44.2846
0.2295,0.0515,0.2039,0.4260,0.0828,0.0063,15.2468,26.2128
0.1679,0.1764,0.1466,0.0280,0.0423,0.4388,2.9183,45.4573
0.0410,0.0197,0.0133,0.4110,0.3782,0.1368,17.1041,21.5879
0.0136,0.0357,0.0186,0.5431,0.3633,0.0257,13.1231,22.4430
0.0885,0.0532,0.2635,0.4042,0.0425,0.1481,18.3204,23.6826
0.2321,0.1099,0.1830,0.3633,0.1095,0.0022,9.4117,29.8628
0.0831,0.0927,0.3648,0.0182,0.1756,0.2656,1.6487,41.5232
0.4582,0.0430,0.0264,0.2179,0.0703,0.1842,8.6951,37.4972
0.1879,0.0044,0.0272,0.1399,0.5326,0.1080,13.3110,34.1015
0.1078,0.1916,0.1129,0.2408,0.1689,0.1780,19.3377,26.6319
0.2450,0.2184,0.1246,0.1262,0.0451,0.2407,17.8107,31.5154
0.3739,0.1280,0.0154,0.0253,0.3081,0.1493,8.9816,38.9470
0.0512,0.3123,0.0846,0.2082,0.1470,0.1967,7.5184,34.6484
0.0144,0.0165,0.1364,0.5019,0.2477,0.0831,17.7831,19.4623
0.2221,0.1832,0.2592,0.0699,0.2293,0.0363,9.6218,31.3939
0.0200,0.0600,0.0002,0.1229,0.3966,0.4003,15.7965,23.6418
0.1916,0.0352,0.1663,0.2023,0.3174,0.0872,19.7431,27.0558
0.0583,0.1254,0.1821,0.2432,0.3361,0.0549,10.7243,29.3379
0.1412,0.1037,0.1579,0.1593,0.3403,0.0976,14.1036,30.7685
0.1364,0.0901,0.3954,0.0179,0.1014,0.2588,14.7009,31.5054
0.2733,0.0361,0.1956,0.0014,0.4124,0.0812,12.0480,35.5007
0.2274,0.2020,0.0118,0.0709,0.2593,0.2286,4.1526,42.5836
0.3351,0.0847,0.0044,0.2759,0.1229,0.1770,5.8507,39.7860
0.1777,0.0492,0.1151,0.3051,0.3029,0.0500,1.0508,41.1551
0.1750,0.1293,0.1485,0.3976,0.1431,0.0065,6.8796,31.8233
0.0599,0.0945,0.0136,0.2153,0.2024,0.4143,7.0706,37.6746
0.0101,0.3244,0.0866,0.2474,0.2224,0.1091,13.8789,27.3320
0.1562,0.1027,0.1033,0.2627,0.1688,0.2063,18.3823,28.9062
0.1062,0.6922,0.0923,0.0384,0.0554,0.0155,12.6760,21.8809
0.0040,0.2010,0.0826,0.1208,0.3020,0.2896,16.3258,26.6751
0.0228,0.0609,0.2844,0.0714,0.2527,0.3078,11.2379,30.3429
0.0036,0.1032,0.0592,0.0200,0.5269,0.2871,2.5317,38.2674
0.2393,0.1078,0.3783,0.0816,0.1917,0.0013,18.3543,24.3020
0.0696,0.3224,0.0672,0.4436,0.0030,0.0942,18.5313,23.2769
0.1405,0.3458,0.1546,0.2581,0.0493,0.0517,9.7147,28.4049
0.0611,0.1828,0.1172,0.1947,0.2611,0.1831,4.7744,37.3924
0.0665,0.0476,0.1262,0.0257,0.2440,0.4900,11.4753,33.9510
0.1338,0.1749,0.1393,0.0058,0.4079,0.1383,1.6927,42.3088
0.0787,0.0145,0.5602,0.0388,0.1093,0.1985,1.0070,39.3206
0.2587,0.1578,0.0122,0.1024,0.1106,0.3583,6.5844,43.5010
0.0207,0.0157,0.6410,0.2648,0.0172,0.0406,17.3690,18.6838
0.1669,0.0153,0.0908,0.1737,0.4402,0.1131,1.4071,44.2515
0.0675,0.4447,0.1635,0.2568,0.0282,0.0393,2.5568,31.0332
0.0468,0.0899,0.0012,0.0594,0.0133,0.7894,4.7100,43.2617
0.0918,0.2146,0.1843,0.1083,0.0340,0.3670,17.4247,30.8106
0.0866,0.2014,0.0929,0.0914,0.2767,0.2510,4.1859,40.7391
0.2514,0.1932,0.5043,0.0121,0.0271,0.0119,8.4534,25.1057
0.1816,0.0860,0.3498,0.0247,0.0225,0.3354,14.8794,33.8782
0.0430,0.0364,0.0103,0.3187,0.3771,0.2145,16.1111,23.7067
0.0628,0.0392,0.2685,0.1162,0.1362,0.3771,11.8181,32.3716
0.2295,0.0410,0.1873,0.0013,0.0374,0.5035,6.3816,46.0065
0.0436,0.0664,0.0657,0.0161,0.3823,0.4259,18.6371,23.7615
0.5391,0.2479,0.0162,0.0665,0.1267,0.0036,2.5536,29.6971
0.0085,0.5566,0.0514,0.0614,0.0533,0.2688,14.3792,30.5052
0.1020,0.0931,0.0529,0.2100,0.1775,0.3645,19.6250,27.2496
0.0299,0.3347,0.2723,0.0047,0.0709,0.2875,13.5947,31.0256
0.1457,0.0860,0.4820,0.0672,0.1305,0.0886,5.3400,33.3403
0.0844,0.0379,0.3286,0.1569,0.3623,0.0299,17.9254,23.5345
0.2309,0.1934,0.2492,0.0527,0.2500,0.0238,9.2523,31.4312
0.1276,0.0870,0.3425,0.2594,0.0914,0.0921,18.9229,23.8869
0.0525,0.0843,0.2876,0.1096,0.0905,0.3755,6.7930,36.9371
0.1129,0.3703,0.2083,0.1217,0.1035,0.0833,14.7562,26.6435
0.1765,0.0022,0.2597,0.0869,0.3066,0.1681,12.5256,33.8243
0.3892,0.0659,0.1524,0.1872,0.1361,0.0692,12.0172,31.9999
0.2272,0.0015,0.0355,0.0429,0.2844,0.4085,8.4371,44.8879
0.1145,0.4242,0.0311,0.0407,0.0222,0.3673,1.2845,42.7580
0.3613,0.0111,0.0999,0.2490,0.0134,0.2653,3.0618,42.4572
0.1229,0.0015,0.2197,0.4872,0.1558,0.0129,10.3099,28.2974
0.0991,0.0725,0.1173,0.5573,0.1017,0.0521,19.0423,21.9671
0.2556,0.0113,0.3965,0.1082,0.1161,0.1123,6.8148,34.9168
0.1508,0.0350,0.1164,0.2167,0.3851,0.0960,17.0707,28.2941
0.1140,0.1698,0.2590,0.0266,0.0412,0.3894,17.9963,31.3300
0.0906,0.1832,0.3778,0.2233,0.0994,0.0257,9.8836,27.0197
0.3873,0.0661,0.2344,0.1007,0.1107,0.1008,10.4329,32.8335
0.1669,0.1364,0.0228,0.3411,0.1062,0.2266,16.8419,30.7540
0.0955,0.0280,0.5521,0.1797,0.0694,0.0753,16.4019,23.3041
0.1944,0.1147,0.0193,0.0544,0.5787,0.0385,5.8259,39.9943
0.0777,0.1423,0.2670,0.1318,0.2207,0.1605,11.9024,30.8356
0.0440,0.0831,0.1993,0.0024,0.3774,0.2938,5.6440,37.6117
0.0083,0.1085,0.3686,0.0384,0.3752,0.1010,8.9863,29.5542
0.1675,0.3967,0.0230,0.2030,0.0171,0.1927,11.1404,32.5970
0.2175,0.3883,0.1412,0.1225,0.0226,0.1079,14.8727,27.1448
0.1204,0.2445,0.0809,0.2411,0.1588,0.1543,14.9628,30.0502
0.2673,0.0237,0.2267,0.0888,0.1747,0.2188,7.8913,39.3018
0.0028,0.1518,0.0169,0.6378,0.0608,0.1299,4.3379,31.6603
0.1129,0.5366,0.1033,0.1764,0.0665,0.0043,8.7634,25.5733
0.0631,0.5802,0.0480,0.0335,0.1234,0.1518,12.2617,29.9437
0.2936,0.1598,0.0690,0.3026,0.1007,0.0743,13.4445,30.6604
0.3735,0.1061,0.0429,0.0903,0.2420,0.1452,1.8691,41.2570
0.0717,0.3982,0.0819,0.0652,0.1055,0.2775,10.6162,34.7980
0.0111,0.1832,0.2227,0.2036,0.2634,0.1160,1.4165,37.0471
0.2196,0.1893,0.3136,0.0279,0.1587,0.0909,1.6716,36.8412
0.1051,0.1590,0.1720,0.3250,0.0332,0.2057,6.2539,35.6149
0.0149,0.5924,0.0107,0.0392,0.3237,0.0191,14.5317,26.4748
0.1204,0.4718,0.0305,0.0822,0.2617,0.0334,2.6934,34.7025
0.4549,0.1519,0.0900,0.0014,0.1415,0.1603,12.2878,34.0245
0.0434,0.6178,0.1411,0.0364,0.1544,0.0069,1.9342,30.2468
0.2799,0.2041,0.2773,0.1058,0.0360,0.0969,19.7851,25.0229
0.1607,0.3921,0.1233,0.1247,0.1488,0.0504,5.0133,32.3852
0.4333,0.3447,0.0217,0.0322,0.1114,0.0567,3.9076,31.3478
0.2071,0.0516,0.4212,0.1696,0.1432,0.0073,13.4598,26.5702
0.1339,0.1692,0.0198,0.1400,0.5028,0.0343,3.2336,39.8864
0.2957,0.2847,0.1404,0.2173,0.0271,0.0348,12.9303,26.2030
0.0065,0.0745,0.2764,0.2790,0.1142,0.2494,7.5976,31.0839
0.1838,0.2730,0.2467,0.1488,0.0804,0.0673,13.0432,27.6538
0.0709,0.1961,0.0332,0.1573,0.1873,0.3552,12.4031,34.2791
0.0694,0.2022,0.0057,0.0076,0.0104,0.7047,16.5348,33.9986
0.0885,0.1370,0.2409,0.1307,0.2418,0.1611,16.3701,27.9570
0.0243,0.1936,0.0958,0.2996,0.1833,0.2034,3.6754,36.7333
0.1612,0.2409,0.1134,0.0861,0.2694,0.1290,15.9880,30.6780
0.1232,0.2069,0.0433,0.2743,0.0438,0.3085,13.1010,34.0418
0.1350,0.3347,0.1682,0.0327,0.0818,0.2476,5.7430,37.4904
0.1672,0.0285,0.0852,0.3244,0.2391,0.1556,14.7985,31.0066
0.1081,0.1370,0.2597,0.0733,0.1355,0.2864,8.0624,37.0937
0.1660,0.2890,0.1537,0.0063,0.3231,0.0619,13.1972,30.8876
0.3989,0.1527,0.0620,0.1256,0.2460,0.0148,4.1207,34.8991
0.0563,0.0825,0.0948,0.1069,0.3010,0.3585,16.8777,27.2116
0.0748,0.0190,0.5569,0.1315,0.0956,0.1222,3.9583,33.5149
0.4790,0.0038,0.2549,0.0425,0.2116,0.0082,10.0874,30.7373
0.0766,0.4010,0.0606,0.1723,0.1217,0.1678,1.8898,38.1108
0.0134,0.0166,0.0473,0.8985,0.0184,0.0058,14.0619,19.4920
0.2709,0.0418,0.1349,0.1730,0.0433,0.3361,13.4347,37.7425
0.4869,0.0133,0.0022,0.0782,0.3031,0.1163,16.9344,34.9707
0.0137,0.0221,0.1165,0.1009,0.2335,0.5133,19.5564,19.8180
0.0249,0.0526,0.1614,0.0399,0.4260,0.2952,11.3907,29.4916
0.0866,0.3235,0.0392,0.1983,0.2434,0.1090,15.4842,28.8305
0.2351,0.1965,0.0110,0.0687,0.2794,0.2093,17.5976,33.6555
0.1110,0.0780,0.0371,0.2221,0.1970,0.3548,1.2951,46.5363
0.0128,0.0834,0.0940,0.4999,0.2522,0.0577,19.0358,19.2126
0.0536,0.0200,0.2479,0.3239,0.0833,0.2713,17.6463,24.3648
0.0484,0.0391,0.3488,0.0007,0.2790,0.2840,9.0936,33.4456
0.0575,0.0087,0.1567,0.2042,0.2056,0.3673,10.4679,31.9401
0.2661,0.3711,0.1196,0.1806,0.0382,0.0244,6.0457,28.6010
0.0895,0.2794,0.0151,0.1256,0.4211,0.0693,14.2007,30.3242
0.1142,0.3472,0.0139,0.0369,0.3803,0.1075,6.1169,37.2681
0.1365,0.0040,0.0189,0.4107,0.3585,0.0714,13.8056,29.1255
0.4467,0.0044,0.1247,0.2361,0.1722,0.0159,18.5097,28.0286
0.1717,0.1067,0.0890,0.2795,0.1603,0.1928,11.9855,34.1611
0.0298,0.1682,0.1300,0.2525,0.0551,0.3644,19.8585,24.7055
0.0309,0.4150,0.0945,0.3358,0.0544,0.0694,4.8590,31.1540
0.0277,0.3322,0.1993,0.1073,0.1167,0.2168,4.5336,36.0896
0.1404,0.1001,0.0215,0.0931,0.0662,0.5787,13.8232,38.0836
0.4756,0.0886,0.0463,0.2690,0.0354,0.0851,11.5335,31.2381
0.0197,0.4968,0.0761,0.2017,0.0515,0.1542,18.6473,24.7547
0.0687,0.0988,0.2213,0.1185,0.3639,0.1288,10.4557,31.5889
0.1978,0.1597,0.3981,0.0871,0.0506,0.1067,18.8714,25.0416
0.0623,0.1351,0.6530,0.0428,0.0219,0.0849,8.0930,27.4248
0.0145,0.0081,0.3437,0.1657,0.3263,0.1417,15.2836,23.4553
0.0478,0.0186,0.0628,0.1103,0.3768,0.3837,12.0104,29.2190
0.0830,0.1040,0.3004,0.2439,0.1625,0.1062,15.2634,26.3606
0.1172,0.1217,0.2330,0.0162,0.2135,0.2984,8.1461,38.3204
0.6351,0.0789,0.1259,0.0158,0.1053,0.0390,5.3100,29.6285
0.3363,0.3383,0.0855,0.1350,0.0557,0.0492,4.8215,30.6958
0.2125,0.0615,0.3125,0.0409,0.2218,0.1508,3.2148,39.7822
0.2335,0.2017,0.0330,0.4414,0.0708,0.0196,19.6277,24.1780
0.2358,0.2250,0.0186,0.0710,0.2200,0.2296,7.5506,39.9398
0.1630,0.0409,0.3602,0.1363,0.0595,0.2401,6.4380,37.3645
0.0470,0.0953,0.1067,0.3857,0.2884,0.0769,6.2826,32.2603
0.0836,0.5864,0.0220,0.0081,0.1595,0.1404,1.0720,36.8580
0.1770,0.0536,0.0474,0.2722,0.3043,0.1455,10.6909,35.4217
0.1473,0.1555,0.2464,0.2334,0.0980,0.1194,10.8552,31.1765
0.0209,0.0376,0.0802,0.1117,0.6360,0.1136,13.9024,24.1479
0.1892,0.3860,0.0737,0.0565,0.1865,0.1081,19.4652,27.2000
0.1556,0.0891,0.1153,0.4448,0.1727,0.0225,5.8782,33.6313
0.3309,0.1796,0.0418,0.2328,0.1095,0.1054,19.8086,28.3853
0.3174,0.0224,0.0595,0.0299,0.2181,0.3527,3.3522,47.4704
0.0655,0.4719,0.0807,0.0922,0.0972,0.1925,4.3021,36.0278
0.0075,0.1480,0.4378,0.1321,0.1526,0.1220,16.2294,23.5888
0.3573,0.0357,0.4146,0.0832,0.0107,0.0985,10.3910,30.3043
0.1788,0.0272,0.6012,0.0094,0.1202,0.0632,1.7080,35.3120
0.0706,0.1100,0.2620,0.0094,0.2970,0.2510,16.0414,29.1814
0.0074,0.1457,0.0840,0.3912,0.3458,0.0259,5.5466,30.7061
0.2039,0.1539,0.4324,0.1402,0.0330,0.0366,9.0886,27.6693
0.1597,0.1159,0.1924,0.1762,0.3401,0.0157,18.1527,26.2379
0.0604,0.0559,0.3187,0.0321,0.2600,0.2729,10.7011,32.6419
0.1365,0.0612,0.0207,0.4012,0.2118,0.1686,12.7907,31.7602
0.0226,0.0503,0.0319,0.1154,0.4775,0.3023,5.2471,34.4508
0.0495,0.0206,0.0791,0.2229,0.2226,0.4053,16.3662,25.3941
0.3345,0.1208,0.1520,0.0531,0.1326,0.2070,18.0144,32.6429
0.2042,0.0707,0.1378,0.0917,0.0780,0.4176,4.1795,45.5786
0.4374,0.0086,0.0096,0.1075,0.2818,0.1551,17.8243,35.3404
0.0681,0.4556,0.1893,0.1941,0.0429,0.0500,3.8472,30.3712
0.0270,0.3346,0.0738,0.0020,0.3768,0.1858,14.4944,30.5048
0.3717,0.0604,0.3296,0.2271,0.0032,0.0080,14.8268,24.2685
0.0853,0.1324,0.4269,0.2075,0.0439,0.1040,12.4639,26.9605
0.4350,0.1648,0.2087,0.0685,0.1132,0.0098,3.0423,30.8399
0.3003,0.2584,0.0875,0.2086,0.0601,0.0851,7.1823,32.5189
0.3387,0.0573,0.0732,0.4093,0.0318,0.0897,3.4533,36.8562
0.2074,0.0835,0.0889,0.3069,0.1445,0.1688,1.0538,42.5395
0.0682,0.3929,0.0545,0.0164,0.2678,0.2002,5.0255,38.2127
0.1964,0.0492,0.0897,0.3152,0.0899,0.2596,18.5184,30.2749
0.3633,0.2842,0.2853,0.0191,0.0397,0.0084,8.2405,24.7061
0.2500,0.4833,0.0069,0.0727,0.1430,0.0441,8.1033,29.7738
0.0292,0.4484,0.0537,0.2459,0.0642,0.1586,3.1653,35.3721
0.0902,0.1525,0.4111,0.2449,0.0057,0.0956,10.6256,27.6241
0.0539,0.0148,0.5335,0.1638,0.1475,0.0865,16.3056,22.9970
0.0734,0.1175,0.4470,0.2219,0.0542,0.0860,12.1181,26.3683
0.1106,0.0066,0.2626,0.2485,0.0263,0.3454,15.3787,30.1509
0.1476,0.2587,0.0385,0.1395,0.1801,0.2356,12.6520,34.8325
0.0466,0.1998,0.0874,0.0964,0.1944,0.3754,5.7168,39.6944
0.0431,0.0808,0.2977,0.0827,0.4283,0.0674,3.6474,35.3315
0.2363,0.0106,0.1928,0.1433,0.2569,0.1601,3.1369,41.9456
0.2216,0.0305,0.2441,0.1079,0.1270,0.2689,13.3725,35.4748
0.1235,0.1660,0.4036,0.2135,0.0442,0.0492,1.4496,33.9742
0.2431,0.2607,0.0443,0.2938,0.0043,0.1538,11.0753,32.4689
0.1747,0.0748,0.2427,0.1044,0.2175,0.1859,7.4288,37.5357
0.1336,0.1735,0.1164,0.0753,0.4915,0.0097,15.8047,28.9076
0.3711,0.0866,0.1381,0.0783,0.3058,0.0201,19.7197,28.4442
0.2035,0.0991,0.0696,0.3719,0.0521,0.2038,14.8521,32.0427
0.0801,0.1443,0.1684,0.3073,0.1489,0.1510,18.5359,25.0146
0.0473,0.1377,0.6087,0.0365,0.0841,0.0857,8.1749,28.0727
0.0010,0.0294,0.1731,0.4269,0.1755,0.1941,6.2262,29.8150
0.2312,0.1432,0.3334,0.1015,0.1091,0.0816,12.8832,29.3058
0.0237,0.0924,0.2518,0.0960,0.3255,0.2106,9.2965,31.4387
0.0203,0.0984,0.2169,0.1419,0.0444,0.4781,19.1330,24.7951
0.1937,0.3591,0.1956,0.0571,0.1650,0.0295,4.9494,31.4747
